index,title,year,image,image_link,state,category,decade
1963,"Ship, Magic Carpet Golf, Key West, Florida",1990.0,03070v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03070v.jpg,FL,Other,1990
1964,"Hole detail, Magic Carpet Golf, Key West, Florida",1985.0,03071v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03071v.jpg,FL,Other,1980
1965,"Fort, Magic Carpet Golf, Key West, Florida",1985.0,03072v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03072v.jpg,FL,Other,1980
1966,"Sign, vertical, Magic Carpet Golf, Key West, Florida",1985.0,03073v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03073v.jpg,FL,Sign/Billboard,1980
1967,"Shoe hole, Magic Carpet Golf, Key West, Florida",1985.0,03074v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03074v.jpg,FL,Other,1980
1968,"Castle, Magic Carpet Golf, Key West, Florida",1985.0,03075v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03075v.jpg,FL,Other,1980
1969,"Lighthouse, Lighthouse Golf, Emerald Isle, North Carolina",1985.0,03076v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03076v.jpg,NC,Other,1980
1970,"B and M Train, Funspot mini golf, Route 3, Weirs Beach, New Hampshire",1984.0,03077v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03077v.jpg,NH,Other,1980
1971,"Barn, Funspot mini golf, Route 3, Weirs Beach, New Hampshire",1984.0,03078v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03078v.jpg,NH,Entertainment,1980
1972,"Summer cottage, Funspot mini golf, Route 3, Weirs Beach, New Hampshire",1984.0,03079v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03079v.jpg,NH,Other,1980
1973,"Play the ball sign, Funspot mini golf, Route 3, Weirs Beach, New Hampshire",1984.0,03080v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03080v.jpg,NH,Sign/Billboard,1980
1974,"Cog railway sign, Funspot mini golf, Route 3, Weirs Beach, New Hampshire",1984.0,03081v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03081v.jpg,NH,Sign/Billboard,1980
1975,"Covered bridge sign, Funspot mini golf, Route 3, Weirs Beach, New Hampshire",1984.0,03082v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03082v.jpg,NH,Sign/Billboard,1980
1976,"Cog railway, Funspot mini golf, Route 3, Weirs Beach, New Hampshire",1984.0,03083v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03083v.jpg,NH,Other,1980
1977,"Covered bridge, Funspot mini golf, Route 3, Weirs Beach, New Hampshire",1984.0,03084v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03084v.jpg,NH,Other,1980
1978,"Excursion boat, Funspot mini golf, Route 3, Weirs Beach, New Hampshire",1984.0,03085v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03085v.jpg,NH,Other,1980
1979,"Windmill, Funspot mini golf, Route 3, Weirs Beach, New Hampshire",1984.0,03086v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03086v.jpg,NH,Other,1980
1980,"West Alton Railroad Station, Funspot mini golf, Route 3, Weirs Beach, New Hampshire",1984.0,03087v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03087v.jpg,NH,Gas Station,1980
1981,"School, Funspot mini golf, Route 3, Weirs Beach, New Hampshire",1984.0,03088v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03088v.jpg,NH,Other,1980
1982,"Ball on wrong green sign, Funspot mini golf, Route 3, Weirs Beach, New Hampshire",1984.0,03089v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03089v.jpg,NH,Sign/Billboard,1980
1983,"His-hers sign, Funspot mini golf, Route 3, Weirs Beach, New Hampshire",1984.0,03090v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03090v.jpg,NH,Sign/Billboard,1980
1984,"Turtle, Penguin Turtle miniature golf, Routes 7 and 20, Lenox, Massachusetts",1984.0,03091v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03091v.jpg,MA,Other,1980
1985,"Fish (side), Penguin Turtle miniature golf, Routes 7 and 20, Lenox, Massachusetts",1984.0,03092v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03092v.jpg,MA,Other,1980
1986,"Lighthouse, Penguin Turtle miniature golf, Routes 7 and 20, Lenox, Massachusetts",1984.0,03093v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03093v.jpg,MA,Other,1980
1987,"Golf ramps, Penguin Turtle miniature golf, Routes 7 and 20, Lenox, Massachusetts",1984.0,03094v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03094v.jpg,MA,Other,1980
1988,"Octopus, Penguin Turtle miniature golf, Routes 7 and 20, I, Lenox, Massachusetts",1984.0,03095v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03095v.jpg,MA,Other,1980
1989,"Octopus hole, Bamboo Golf, Ocean City, Maryland",1985.0,03096v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03096v.jpg,MD,Other,1980
1990,"Spotted rhino hole, Bamboo Golf, Ocean City, Maryland",1985.0,03097v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03097v.jpg,MD,Other,1980
1991,"Camel hole, Bamboo Golf, Ocean City, Maryland",1985.0,03098v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03098v.jpg,MD,Other,1980
1992,"Octopus hole 2, Bamboo Golf, Ocean City, Maryland",1985.0,03099v.jpg,https://cdn.loc.gov/service/pnp/mrg/03000/03099v.jpg,MD,Other,1980
1993,"Pink elephant, Bamboo Golf, Ocean City, Maryland",1985.0,03100v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03100v.jpg,MD,Other,1980
1994,"Pink elephant 2, Bamboo Golf, Ocean City, Maryland",1985.0,03101v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03101v.jpg,MD,Other,1980
1995,"Whale, Bamboo Golf, Ocean City, Maryland",1985.0,03102v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03102v.jpg,MD,Other,1980
1996,"Cowardly Lion, Over the Rainbow mini golf, Old Forge, New York",2002.0,03103v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03103v.jpg,NY,Other,2000
1997,"Tweedles vertical view 2, Over the Rainbow mini golf, Old Forge, New York",2002.0,03104v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03104v.jpg,NY,Other,2000
1998,"Overall view, Over the Rainbow mini golf, Old Forge, New York",2002.0,03105v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03105v.jpg,NY,Other,2000
1999,"Office angle 2, Over the Rainbow mini golf, Old Forge, New York",2002.0,03106v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03106v.jpg,NY,Other,2000
2000,"18th hole, Over the Rainbow mini golf, Old Forge, New York",2002.0,03107v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03107v.jpg,NY,Other,2000
2001,"Farmhouse obstacle, Over the Rainbow mini golf, Old Forge, New York",2002.0,03108v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03108v.jpg,NY,Other,2000
2002,"Guard, Over the Rainbow mini golf, Old Forge, New York",2002.0,03109v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03109v.jpg,NY,Other,2000
2003,"Cowardly Lion detail, Over the Rainbow mini golf, Old Forge, New York",2002.0,03110v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03110v.jpg,NY,Other,2000
2004,"Yellow Brick Road 2, Over the Rainbow mini golf, Old Forge, New York",2002.0,03111v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03111v.jpg,NY,Other,2000
2005,"Tweedle, Over the Rainbow mini golf, Old Forge, New York",2002.0,03112v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03112v.jpg,NY,Other,2000
2006,"Yellow Brick Road 1, Over the Rainbow mini golf, Old Forge, New York",2002.0,03113v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03113v.jpg,NY,Other,2000
2007,"Lighthouse, Verla's mini golf, Route 13, Pittsville, Wisconsin",1988.0,03114v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03114v.jpg,WI,Other,1980
2008,"Church, Verla's mini golf, Route 13, Pittsville, Wisconsin",1988.0,03115v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03115v.jpg,WI,Other,1980
2009,"Lighthouse view 2, Verla's mini golf, Route 13, Pittsville, Wisconsin",1988.0,03116v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03116v.jpg,WI,Other,1980
2010,"Clown 18th hole sign 1, Nutty-Putty, Old Forge, New York",2002.0,03117v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03117v.jpg,NY,Sign/Billboard,2000
2011,"Clown 18th hole sign 2, Nutty-Putty, Old Forge, New York",2002.0,03118v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03118v.jpg,NY,Sign/Billboard,2000
2012,"Revolving target 1, Nutty-Putty, Old Forge, New York",2002.0,03119v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03119v.jpg,NY,Other,2000
2013,"Revolving target 2, Nutty-Putty, Old Forge, New York",2002.0,03120v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03120v.jpg,NY,Other,2000
2014,"Chipmunks horizontal, Nutty-Putty, Old Forge, New York",2002.0,03121v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03121v.jpg,NY,Other,2000
2015,"Schoolhouse, Old Kilbourn mini golf, Route 12, Wisconsin Dells, Wisconsin",1988.0,03122v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03122v.jpg,WI,Other,1980
2016,"Overall Horizontal, Old Kilbourn mini golf, Route 12, Wisconsin Dells, Wisconsin",1988.0,03123v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03123v.jpg,WI,Other,1980
2017,"Overall Vertical, Old Kilbourn mini golf, Route 12, Wisconsin Dells, Wisconsin",1988.0,03124v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03124v.jpg,WI,Other,1980
2018,"Windvane, Old Kilbourn mini golf, Route 12, Wisconsin Dells, Wisconsin",1988.0,03125v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03125v.jpg,WI,Other,1980
2019,"Horizontal Reflection, Old Kilbourn mini golf, Route 12, Wisconsin Dells, Wisconsin",1988.0,03126v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03126v.jpg,WI,Other,1980
2020,"Clown 18th hole, Nutty-Putty, Old Forge, New York",2002.0,03127v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03127v.jpg,NY,Other,2000
2021,"Lighthouse, Nutty-Putty, Old Forge, New York",2002.0,03128v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03128v.jpg,NY,Other,2000
2022,"Dry sign, Nutty-Putty, Old Forge, New York",2002.0,03129v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03129v.jpg,NY,Sign/Billboard,2000
2023,"Windmill, Nutty-Putty, Old Forge, New York",2002.0,03130v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03130v.jpg,NY,Other,2000
2024,"Windmill in shade, Nutty-Putty, Old Forge, New York",2002.0,03131v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03131v.jpg,NY,Other,2000
2025,"Sign, Nutty-Putty, Old Forge, New York",2002.0,03132v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03132v.jpg,NY,Sign/Billboard,2000
2026,"Sign 2, Nutty-Putty, Old Forge, New York",2002.0,03133v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03133v.jpg,NY,Sign/Billboard,2000
2027,"Chipmunks vertical 3, Nutty-Putty, Old Forge, New York",2002.0,03134v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03134v.jpg,NY,Other,2000
2028,"Chipmunks 2, Nutty-Putty, Old Forge, New York",2002.0,03135v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03135v.jpg,NY,Other,2000
2029,"Chipmunks 1, Nutty-Putty, Old Forge, New York",2002.0,03136v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03136v.jpg,NY,Other,2000
2030,"Chipmunks 1 angle, Nutty-Putty, Old Forge, New York",2002.0,03137v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03137v.jpg,NY,Other,2000
2031,"Riverboat 1, River Country Golf, Route 31, Traverse City, Michigan",1988.0,03138v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03138v.jpg,MI,Other,1980
2032,"Riverboat 2, River Country Golf, Route 31, Traverse City, Michigan",1988.0,03139v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03139v.jpg,MI,Other,1980
2033,"19th hole, River Country Golf, Route 31, Traverse City, Michigan",1988.0,03140v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03140v.jpg,MI,Other,1980
2034,"Castle 1, Harper Metro mini golf, Mount Clemens, Michigan",1986.0,03141v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03141v.jpg,MI,Other,1980
2035,"Castle 2, Harper Metro mini golf, Mount Clemens, Michigan",1986.0,03142v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03142v.jpg,MI,Other,1980
2036,"Castle 3, Harper Metro mini golf, Mount Clemens, Michigan",1986.0,03143v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03143v.jpg,MI,Other,1980
2037,"Eiffel Tower, Harper Metro mini golf, Mount Clemens, Michigan",1986.0,03144v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03144v.jpg,MI,Other,1980
2038,"Upper and lower hole detail, Vinson's miniature golf, Taylor, Michigan",1986.0,03145v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03145v.jpg,MI,Other,1980
2039,"Eiffel Tower hole, Vinson's miniature golf, Taylor, Michigan",1986.0,03146v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03146v.jpg,MI,Other,1980
2040,"Clown at 18th hole, Vinson's miniature golf, Taylor, Michigan",1986.0,03147v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03147v.jpg,MI,Other,1980
2041,"Painted rock detail, Vinson's miniature golf, Taylor, Michigan",1986.0,03148v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03148v.jpg,MI,Other,1980
2042,"Windmill hole, Vinson's miniature golf, Taylor, Michigan",1986.0,03149v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03149v.jpg,MI,Other,1980
2043,"Rocket hole, Vinson's miniature golf, Taylor, Michigan",1986.0,03150v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03150v.jpg,MI,Other,1980
2044,"Two-level hole, Till's Dairyland and Putt-R-Golf, Route 430, Mansfield, Ohio",1988.0,03151v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03151v.jpg,OH,Other,1980
2045,"Buffer, Till's Dairyland and Putt-R-Golf, Route 430, Mansfield, Ohio",1988.0,03152v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03152v.jpg,OH,Other,1980
2046,"Locomotive, Till's Dairyland and Putt-R-Golf, Route 430, Mansfield, Ohio",1988.0,03153v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03153v.jpg,OH,Other,1980
2047,"Humpty Dumpty, Till's Dairyland and Putt-R-Golf, Route 430, Mansfield, Ohio",1988.0,03154v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03154v.jpg,OH,Other,1980
2048,"School hole 1, Four Bears mini golf, Utica, Michigan",1986.0,03155v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03155v.jpg,MI,Other,1980
2049,"Pumpkin, Four Bears mini golf, Utica, Michigan",1986.0,03156v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03156v.jpg,MI,Other,1980
2050,"Shoe 1, Four Bears mini golf, Utica, Michigan",1986.0,03157v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03157v.jpg,MI,Other,1980
2051,"Shoe 2, Four Bears mini golf, Utica, Michigan",1986.0,03158v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03158v.jpg,MI,Other,1980
2052,"Office, Pebblebrook Golf, Route 31, Traverse City, Michigan",1988.0,03159v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03159v.jpg,MI,Other,1980
2053,"Stone hazard, horizontal, Pebblebrook Golf, Route 31, Traverse City, Michigan",1988.0,03160v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03160v.jpg,MI,Other,1980
2054,"Two-level hole, Pebblebrook Golf, Route 31, Traverse City, Michigan",1988.0,03161v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03161v.jpg,MI,Other,1980
2055,"Totem by office, Pebblebrook Golf, Route 31, Traverse City, Michigan",1988.0,03162v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03162v.jpg,MI,Other,1980
2056,"Greens and landscape, Pebblebrook Golf, Route 31, Traverse City, Michigan",1988.0,03163v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03163v.jpg,MI,Other,1980
2057,"Stone hazard, vertical, Pebblebrook Golf, Route 31, Traverse City, Michigan",1988.0,03164v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03164v.jpg,MI,Other,1980
2058,"Candy House, Castle Amusement Park mini golf, Polk Street, Riverside, California",1985.0,03165v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03165v.jpg,CA,Other,1980
2059,"Mission, Castle Amusement Park mini golf, Polk Street, Riverside, California",1991.0,03166v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03166v.jpg,CA,Other,1990
2060,"Seating and landscape, vertical, Castle Amusement Park mini golf, Polk Street, Riverside, California",1991.0,03167v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03167v.jpg,CA,Other,1990
2061,"Fountain and haunted house, Castle Amusement Park mini golf, Polk Street, Riverside, California",1991.0,03168v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03168v.jpg,CA,Other,1990
2062,"Seating and landscape, Castle Amusement Park mini golf, Polk Street, Riverside, California",1991.0,03169v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03169v.jpg,CA,Other,1990
2063,"Mosque, Castle Park Golf, Redondo Beach, California",1981.0,03170v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03170v.jpg,CA,Other,1980
2064,"Church hole, vertical, Castle Park Golf, I-95, Fort Lauderdale, Florida",1985.0,03171v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03171v.jpg,FL,Other,1980
2065,"Castle hole, Castle Park Golf, I-95, Fort Lauderdale, Florida",1985.0,03172v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03172v.jpg,FL,Other,1980
2066,"Hole detail and colored carpet, Castle Park Golf, I-95, Fort Lauderdale, Florida",1985.0,03173v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03173v.jpg,FL,Other,1980
2067,"Neptune fountain, Castle Park Golf, I-95, Fort Lauderdale, Florida",1985.0,03174v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03174v.jpg,FL,Other,1980
2068,"Castle overall, Castle Park Golf, Sherman Oaks, California",1981.0,03175v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03175v.jpg,CA,Other,1980
2069,"Castle overall 2, Castle Park Golf, Sherman Oaks, California",1981.0,03176v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03176v.jpg,CA,Other,1980
2070,"Castle overall 3, Castle Park Golf, Sherman Oaks, California",1981.0,03177v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03177v.jpg,CA,Other,1980
2071,"Watch tower, Castle Park Golf, Sherman Oaks, California",1981.0,03178v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03178v.jpg,CA,Other,1980
2072,"Haunted house, Castle Park Golf, Sherman Oaks, California",1981.0,03179v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03179v.jpg,CA,Other,1980
2073,"Entrance, Castle Park Golf, Sherman Oaks, California",1981.0,03180v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03180v.jpg,CA,Other,1980
2074,"Skeet ball hole, Castle Park Golf, Sherman Oaks, California",1981.0,03181v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03181v.jpg,CA,Other,1980
2075,"Castle overall 4, Castle Park Golf, Sherman Oaks, California",1981.0,03182v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03182v.jpg,CA,Other,1980
2076,"Straight lane hole, Castle Park Golf, Sherman Oaks, California",1981.0,03183v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03183v.jpg,CA,Other,1980
2077,"Square lane hole, Castle Park Golf, Sherman Oaks, California",1981.0,03184v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03184v.jpg,CA,Other,1980
2078,"Two holes view, Castle Park Golf, Sherman Oaks, California",1981.0,03185v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03185v.jpg,CA,Other,1980
2079,"Two holes view 2, Castle Park Golf, Sherman Oaks, California",1981.0,03186v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03186v.jpg,CA,Other,1980
2080,"Stars and moon hole view 1, Castle Park Golf, Sherman Oaks, California",1981.0,03187v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03187v.jpg,CA,Other,1980
2081,"Stars and moon hole view 2, Castle Park Golf, Sherman Oaks, California",1981.0,03188v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03188v.jpg,CA,Other,1980
2082,"Two holes view 3, Castle Park Golf, Sherman Oaks, California",1981.0,03189v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03189v.jpg,CA,Other,1980
2083,"Water, ship and castle overall, Castle Park Golf, Sherman Oaks, California",1981.0,03190v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03190v.jpg,CA,Other,1980
2084,"Stars and moon hole view 3, Castle Park Golf, Sherman Oaks, California",1981.0,03191v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03191v.jpg,CA,Other,1980
2085,"Haunted house, Castle Park Golf, Polk Street, Riverside, California",1985.0,03192v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03192v.jpg,CA,Other,1980
2086,"Overall view, Castle Park Golf, Redondo Beach, California",1984.0,03193v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03193v.jpg,CA,Other,1980
2087,"16th hole with spire, Castle Park Golf, Redondo Beach, California",1981.0,03194v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03194v.jpg,CA,Other,1980
2088,"Entrance, Storybook Land Golf, Clairmont Mesa Boulevard, San Diego, California",1985.0,03195v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03195v.jpg,CA,Other,1980
2089,"Eiffel Tower, Storybook Land Golf, Clairmont Mesa Boulevard, San Diego, California",1985.0,03196v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03196v.jpg,CA,Other,1980
2090,"Castle hole, Storybook Land Golf, Clairmont Mesa Boulevard, San Diego, California",1985.0,03197v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03197v.jpg,CA,Other,1980
2091,"Pagoda, Storybook Land Golf, Clairmont Mesa Boulevard, San Diego, California",1985.0,03198v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03198v.jpg,CA,Other,1980
2092,"House, Storybook Land Golf, Clairmont Mesa Boulevard, San Diego, California",1985.0,03199v.jpg,https://cdn.loc.gov/service/pnp/mrg/03100/03199v.jpg,CA,Other,1980
2093,"Obelisk, Storybook Land Golf, Clairmont Mesa Boulevard, San Diego, California",1985.0,03200v.jpg,https://cdn.loc.gov/service/pnp/mrg/03200/03200v.jpg,CA,Other,1980
2094,"Castle hole, view 2, Storybook Land Golf, Clairmont Mesa Boulevard, San Diego, California",1985.0,03201v.jpg,https://cdn.loc.gov/service/pnp/mrg/03200/03201v.jpg,CA,Other,1980
2095,"Trading post, Storybook Land Golf, Clairmont Mesa Boulevard, San Diego, California",1985.0,03202v.jpg,https://cdn.loc.gov/service/pnp/mrg/03200/03202v.jpg,CA,Other,1980
2096,"Windmill, Green Pines mini golf, Redding, California",1987.0,03203v.jpg,https://cdn.loc.gov/service/pnp/mrg/03200/03203v.jpg,CA,Other,1980
2097,"Lighthouse, Green Pines mini golf, Redding, California",1987.0,03204v.jpg,https://cdn.loc.gov/service/pnp/mrg/03200/03204v.jpg,CA,Other,1980
2098,"Castle, Green Pines mini golf, Redding, California",1987.0,03205v.jpg,https://cdn.loc.gov/service/pnp/mrg/03200/03205v.jpg,CA,Other,1980
